user_id,movie_id,title,genre,director,language,age_rating,year,rating,age,gender,occupation,timestamp
U0001,M0058,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2012,4.5,39.0,M,Doctor,2024-04-07
U0191,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,2.5,39.0,M,Doctor,2024-05-06
U0181,M0029,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2011,1.5,49.0,M,Manager,2024-01-20
U0071,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,1.0,44.0,M,Engineer,2024-05-04
U0026,M0097,The Sacred Sky,Horror,Martin Scorsese,English,PG,1997,4.0,57.0,M,Retired,2024-03-06
U0158,M0026,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2007,1.0,57.0,Other,Doctor,2024-01-01
U0039,M0021,The Dark Storm,Action,Christopher Nolan,Japanese,G,2007,2.5,37.0,Other,Unknown,2024-07-09
U0155,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,5.0,58.0,F,Teacher,2024-04-04
U0091,M0067,The Last Journey,Horror,Martin Scorsese,French,PG,2007,3.0,48.0,F,Student,2024-07-26
U0201,M0009,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2017,1.0,22.0,M,Manager,2024-06-05
U0244,M0075,The Golden River,Romance,Quentin Tarantino,French,NC-17,2007,5.0,34.0,Other,Teacher,2024-10-02
U0120,M0052,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,2014,2.0,39.0,M,Teacher,2024-10-06
U0192,M0017,The Sacred Sky,Horror,Martin Scorsese,English,PG,2002,3.5,48.0,M,Student,2024-06-03
U0073,M0099,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2000,2.0,31.0,Other,Other,2024-06-12
U0005,M0106,The Broken Path,Thriller,Sofia Coppola,Unknown,G,2006,2.0,47.0,F,Teacher,2024-04-08
U0085,M0112,The Frozen Flame,Unknown,Unknown,Italian,PG,2008,3.0,30.0,Other,Student,2024-12-23
U0054,M0026,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2007,4.5,60.0,F,Doctor,2024-09-20
U0256,M0068,The Hidden Kingdom,Unknown,Ava DuVernay,Korean,PG-13,2004,2.5,53.0,F,Engineer,2024-11-28
U0135,M0039,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,1997,5.0,23.0,F,Teacher,2024-02-14
U0112,M0023,The Eternal Dream,Unknown,Steven Spielberg,Portuguese,PG-13,2000,3.5,65.0,Other,Student,2024-05-16
U0101,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,5.0,62.0,F,Artist,2024-09-28
U0037,M0048,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2008,3.5,39.0,F,Doctor,2024-03-20
U0067,M0046,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1992,1.0,32.0,Other,Unknown,2024-05-21
U0036,M0090,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2013,3.0,34.0,Other,Other,2024-04-07
U0095,M0134,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2013,3.0,59.0,F,Engineer,2024-08-26
U0133,M0090,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2013,2.5,37.0,F,Retired,2024-04-16
U0101,M0049,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1995,2.0,18.0,Unknown,Retired,2024-04-24
U0047,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,2.0,49.0,M,Teacher,2024-04-09
U0137,M0109,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2007,1.0,61.0,Unknown,Manager,2024-05-07
U0267,M0053,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2007,1.0,65.0,Unknown,Retired,2024-12-01
U0152,M0037,The Sacred Sky,Horror,Martin Scorsese,Unknown,PG,1992,3.5,20.0,M,Other,2024-10-10
U0124,M0134,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2013,1.0,34.0,M,Unknown,2024-06-10
U0207,M0075,The Golden River,Romance,Quentin Tarantino,French,NC-17,2007,1.0,32.0,Other,Artist,2024-06-16
U0152,M0109,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2007,2.0,43.0,Other,Engineer,2024-03-24
U0264,M0105,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2023,3.0,32.0,F,Engineer,2024-06-15
U0123,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,3.5,62.0,M,Other,2024-03-28
U0166,M0115,The Golden River,Romance,Quentin Tarantino,French,NC-17,2019,2.0,38.0,Other,Student,2024-09-26
U0123,M0017,The Sacred Sky,Horror,Martin Scorsese,Unknown,PG,2002,4.5,61.0,Other,Artist,2024-08-12
U0284,M0072,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,1992,5.0,61.0,Unknown,Other,2024-03-01
U0009,M0047,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2004,3.5,59.0,M,Unknown,2024-01-08
U0115,M0020,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2018,3.5,30.0,Other,Retired,2024-03-21
U0080,M0026,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2007,3.0,58.0,M,Engineer,2024-01-28
U0182,M0002,The Lost Heart,Unknown,Greta Gerwig,Spanish,PG,1991,3.0,24.0,M,Artist,2024-03-12
U0220,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,2.5,36.0,M,Student,2024-02-20
U0267,M0059,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2003,3.5,36.0,F,Teacher,2024-02-25
U0209,M0074,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2015,4.5,18.0,M,Teacher,2024-03-12
U0014,M0148,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2023,3.0,52.0,F,Retired,2024-01-07
U0112,M0135,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2009,3.0,50.0,F,Manager,2024-07-12
U0092,M0116,The Midnight Forest,Thriller,Sofia Coppola,Unknown,G,1990,3.5,24.0,F,Teacher,2024-03-23
U0091,M0001,The Dark Storm,Action,Christopher Nolan,English,G,1997,2.0,59.0,F,Retired,2024-04-09
U0081,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,3.5,41.0,F,Other,2024-08-02
U0150,M0147,The Last Journey,Horror,Martin Scorsese,French,PG,2006,3.5,21.0,Other,Doctor,2024-08-17
U0119,M0031,The Burning Echo,Action,Unknown,Portuguese,G,1995,5.0,47.0,M,Engineer,2024-12-02
U0050,M0045,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1994,4.0,28.0,F,Other,2024-09-17
U0237,M0035,The Golden River,Romance,Quentin Tarantino,French,NC-17,2012,3.0,42.0,Other,Artist,2024-07-05
U0197,M0073,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2010,4.0,55.0,M,Teacher,2024-07-07
U0241,M0114,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2000,4.5,57.0,Other,Artist,2024-10-12
U0193,M0100,The Bright Sun,Fantasy,Unknown,Korean,NC-17,2017,1.5,47.0,F,Artist,2024-05-06
U0136,M0015,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2022,3.5,42.0,F,Manager,2024-11-04
U0088,M0048,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2008,3.5,29.0,Other,Artist,2024-10-22
U0082,M0020,The Bright Sun,Unknown,Jordan Peele,Korean,NC-17,2018,3.5,32.0,M,Teacher,2024-04-05
U0297,M0095,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,1995,4.0,59.0,Other,Manager,2024-10-19
U0165,M0043,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,2013,1.0,57.0,M,Retired,2024-07-04
U0262,M0106,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2006,2.5,63.0,Unknown,Doctor,2024-08-09
U0261,M0149,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2017,3.5,30.0,M,Engineer,2024-12-20
U0256,M0113,The Rising Ocean,Drama,Steven Spielberg,Unknown,PG-13,2017,4.0,41.0,F,Student,2024-09-05
U0065,M0029,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2011,3.5,59.0,F,Other,2024-01-06
U0018,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,3.5,22.0,M,Doctor,2024-11-24
U0004,M0034,The Fallen Mountain,Unknown,Bong Joon-ho,Spanish,R,2012,5.0,53.0,F,Artist,2024-04-28
U0291,M0050,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2004,3.5,23.0,Other,Other,2024-06-18
U0071,M0108,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,1997,3.5,18.0,M,Engineer,2024-02-27
U0010,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,3.0,64.0,Other,Teacher,2024-10-26
U0230,M0075,The Golden River,Romance,Quentin Tarantino,French,NC-17,2007,3.0,29.0,M,Unknown,2024-02-01
U0118,M0142,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1994,4.5,58.0,F,Other,2024-07-08
U0263,M0015,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2022,3.0,29.0,M,Student,2024-11-16
U0180,M0021,The Dark Storm,Action,Christopher Nolan,Japanese,G,2007,2.0,65.0,F,Other,2024-01-14
U0113,M0125,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1999,2.5,52.0,M,Retired,2024-11-23
U0131,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,4.5,22.0,F,Doctor,2024-06-07
U0022,M0055,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2013,3.0,39.0,M,Manager,2024-05-24
U0051,M0116,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1990,1.5,31.0,M,Student,2024-10-12
U0164,M0070,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,1993,5.0,33.0,M,Engineer,2024-01-14
U0050,M0099,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2000,4.0,49.0,M,Doctor,2024-07-18
U0253,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,2.5,25.0,M,Doctor,2024-02-16
U0183,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,4.0,62.0,Other,Unknown,2024-04-28
U0137,M0105,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2023,3.5,28.0,Other,Teacher,2024-09-03
U0149,M0095,The Golden River,Romance,Quentin Tarantino,Unknown,NC-17,1995,3.5,36.0,Unknown,Student,2024-03-05
U0236,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,2.5,41.0,M,Other,2024-03-12
U0277,M0082,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2019,1.0,22.0,F,Other,2024-10-10
U0205,M0039,The Twisted Moon,Unknown,Unknown,Portuguese,R,1997,3.5,24.0,Other,Student,2024-11-08
U0151,M0040,The Bright Sun,Fantasy,Unknown,Italian,NC-17,2014,4.5,44.0,F,Teacher,2024-07-27
U0119,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,4.5,46.0,Other,Unknown,2024-07-07
U0139,M0019,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2004,3.5,25.0,F,Student,2024-03-16
U0219,M0123,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2022,1.0,25.0,Other,Engineer,2024-04-07
U0256,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,2.5,27.0,Other,Unknown,2024-09-12
U0164,M0101,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,3.0,61.0,Other,Doctor,2024-08-23
U0117,M0134,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2013,5.0,43.0,F,Unknown,2024-11-19
U0151,M0105,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2023,2.0,56.0,Other,Doctor,2024-08-17
U0093,M0051,The Burning Echo,Unknown,Christopher Nolan,French,G,1996,3.5,53.0,Other,Manager,2024-08-24
U0075,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,2.5,56.0,F,Retired,2024-07-20
U0024,M0023,The Eternal Dream,Drama,Unknown,Portuguese,PG-13,2000,4.0,27.0,Other,Unknown,2024-03-25
U0073,M0133,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,1997,1.0,53.0,Other,Retired,2024-07-27
U0099,M0121,The Dark Storm,Action,Christopher Nolan,Unknown,G,1996,1.5,51.0,M,Teacher,2024-03-02
U0113,M0047,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2004,2.0,42.0,F,Teacher,2024-03-17
U0262,M0050,The Silver Horizon,Fantasy,Jordan Peele,Unknown,NC-17,2004,2.5,24.0,Other,Doctor,2024-12-12
U0242,M0108,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,1997,1.0,42.0,Other,Retired,2024-07-14
U0119,M0108,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,1997,1.0,58.0,Other,Doctor,2024-05-02
U0104,M0010,The Silver Horizon,Fantasy,Unknown,Spanish,NC-17,1992,2.5,44.0,Other,Doctor,2024-12-07
U0214,M0136,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2005,4.5,52.0,M,Manager,2024-03-22
U0104,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,5.0,37.0,F,Unknown,2024-07-27
U0114,M0134,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2013,2.5,23.0,Other,Unknown,2024-07-22
U0146,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,5.0,47.0,Other,Manager,2024-01-15
U0252,M0005,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,2004,2.5,22.0,F,Manager,2024-04-22
U0087,M0061,The Dark Storm,Action,Christopher Nolan,Unknown,G,1994,3.0,48.0,F,Manager,2024-08-19
U0015,M0030,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,1996,3.5,64.0,F,Other,2024-03-15
U0299,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,3.0,30.0,Unknown,Retired,2024-05-13
U0084,M0060,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2007,3.5,31.0,Other,Manager,2024-07-12
U0071,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,4.5,21.0,M,Artist,2024-01-28
U0290,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,4.5,21.0,Other,Unknown,2024-02-17
U0248,M0121,The Dark Storm,Action,Christopher Nolan,English,G,1996,2.5,37.0,Other,Doctor,2024-10-22
U0027,M0052,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,2014,5.0,46.0,Unknown,Student,2024-07-02
U0008,M0060,The Bright Sun,Unknown,Jordan Peele,Korean,NC-17,2007,2.5,47.0,M,Student,2024-07-19
U0247,M0149,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2017,3.5,55.0,Other,Other,2024-01-09
U0040,M0098,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,1999,2.5,18.0,M,Teacher,2024-08-22
U0259,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,3.5,46.0,Unknown,Student,2024-07-27
U0220,M0037,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,1992,2.5,50.0,Other,Retired,2024-09-24
U0286,M0043,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2013,1.5,44.0,M,Student,2024-09-04
U0040,M0115,The Golden River,Romance,Quentin Tarantino,French,NC-17,2019,2.5,64.0,Other,Retired,2024-09-13
U0134,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,3.5,38.0,M,Doctor,2024-07-09
U0255,M0001,The Dark Storm,Action,Christopher Nolan,English,G,1997,3.0,23.0,Other,Engineer,2024-12-13
U0187,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,3.0,24.0,Other,Manager,2024-12-03
U0059,M0044,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,1.5,35.0,F,Artist,2024-07-07
U0209,M0117,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2006,2.5,40.0,M,Retired,2024-07-13
U0128,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,4.5,40.0,M,Student,2024-03-17
U0179,M0100,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2017,3.0,27.0,F,Teacher,2024-01-24
U0086,M0089,The Neon Legacy,Documentary,Denis Villeneuve,Unknown,R,2015,4.5,50.0,F,Teacher,2024-12-15
U0296,M0041,The Dark Storm,Action,Christopher Nolan,English,G,1995,3.5,47.0,Other,Manager,2024-12-06
U0230,M0085,The Silent Shadow,Romance,Unknown,Japanese,NC-17,1998,2.0,34.0,Other,Engineer,2024-03-26
U0151,M0015,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2022,3.0,44.0,F,Engineer,2024-11-17
U0004,M0001,The Dark Storm,Action,Christopher Nolan,English,G,1997,3.0,37.0,F,Student,2024-06-07
U0257,M0072,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,1992,5.0,28.0,M,Unknown,2024-03-21
U0212,M0052,The Frozen Flame,Comedy,Unknown,Korean,PG,2014,1.5,26.0,F,Teacher,2024-07-03
U0290,M0007,The Last Journey,Unknown,Martin Scorsese,Portuguese,PG,1996,2.5,26.0,Other,Retired,2024-01-12
U0096,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,2.5,54.0,Other,Doctor,2024-07-25
U0154,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,2.0,61.0,M,Teacher,2024-11-18
U0110,M0149,The Neon Legacy,Documentary,Denis Villeneuve,Unknown,R,2017,4.0,40.0,M,Student,2024-10-17
U0222,M0007,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,1996,3.0,39.0,Other,Engineer,2024-12-02
U0248,M0042,The Lost Heart,Comedy,Greta Gerwig,Unknown,PG,2008,5.0,43.0,M,Artist,2024-10-22
U0186,M0072,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,1992,3.5,38.0,F,Doctor,2024-10-21
U0067,M0073,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2010,3.0,56.0,Other,Teacher,2024-05-22
U0073,M0148,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2023,4.0,27.0,Other,Unknown,2024-01-21
U0041,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,2.5,26.0,F,Doctor,2024-05-07
U0148,M0133,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,1997,4.5,26.0,F,Other,2024-03-23
U0161,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,3.0,29.0,M,Other,2024-01-06
U0081,M0039,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,1997,2.5,42.0,Unknown,Teacher,2024-12-09
U0061,M0087,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2006,2.5,29.0,Other,Manager,2024-10-08
U0042,M0049,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1995,4.0,53.0,F,Teacher,2024-07-15
U0159,M0149,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2017,3.0,28.0,F,Teacher,2024-09-03
U0299,M0130,The Silver Horizon,Unknown,Jordan Peele,Spanish,NC-17,2010,3.5,49.0,F,Student,2024-11-25
U0010,M0137,The Sacred Sky,Horror,Martin Scorsese,English,PG,1993,2.0,58.0,Unknown,Artist,2024-07-06
U0206,M0101,The Dark Storm,Action,Unknown,Japanese,G,1994,3.0,62.0,M,Artist,2024-06-22
U0075,M0013,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2003,4.5,56.0,Unknown,Teacher,2024-12-18
U0253,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,1.0,65.0,Other,Manager,2024-12-11
U0159,M0057,The Sacred Sky,Horror,Martin Scorsese,English,PG,2013,4.5,35.0,F,Student,2024-03-15
U0001,M0087,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2006,1.0,35.0,F,Doctor,2024-02-15
U0242,M0056,The Midnight Forest,Thriller,Sofia Coppola,Unknown,G,2000,4.5,39.0,F,Artist,2024-11-04
U0028,M0147,The Last Journey,Unknown,Unknown,French,PG,2006,5.0,50.0,F,Other,2024-05-02
U0104,M0009,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2017,2.5,57.0,M,Engineer,2024-10-24
U0117,M0087,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2006,5.0,48.0,Other,Student,2024-04-23
U0141,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,2.5,35.0,Other,Retired,2024-02-25
U0286,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,1.0,28.0,Other,Doctor,2024-11-23
U0286,M0011,The Burning Echo,Action,Christopher Nolan,French,G,1991,5.0,54.0,M,Teacher,2024-09-22
U0276,M0002,The Lost Heart,Comedy,Unknown,Spanish,PG,1991,4.0,48.0,F,Other,2024-05-25
U0153,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,5.0,49.0,Other,Unknown,2024-01-07
U0240,M0050,The Silver Horizon,Fantasy,Jordan Peele,Unknown,NC-17,2004,4.5,57.0,F,Other,2024-10-14
U0263,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,3.5,64.0,M,Other,2024-07-23
U0165,M0028,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2003,4.0,22.0,Other,Teacher,2024-11-20
U0084,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,3.0,24.0,M,Retired,2024-11-19
U0219,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,4.0,55.0,M,Unknown,2024-10-18
U0088,M0141,The Dark Storm,Action,Christopher Nolan,Japanese,G,2021,3.0,32.0,M,Teacher,2024-04-18
U0049,M0055,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2013,3.0,29.0,F,Artist,2024-09-13
U0175,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,5.0,48.0,M,Student,2024-02-17
U0034,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,2.0,43.0,F,Manager,2024-09-12
U0051,M0031,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1995,3.5,63.0,F,Doctor,2024-11-13
U0133,M0025,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2011,5.0,60.0,F,Retired,2024-05-01
U0099,M0053,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2007,3.5,56.0,Other,Engineer,2024-03-07
U0286,M0053,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2007,1.0,62.0,F,Doctor,2024-07-10
U0286,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,2.0,41.0,Other,Retired,2024-09-22
U0175,M0056,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2000,3.0,61.0,M,Student,2024-02-12
U0255,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,5.0,34.0,M,Unknown,2024-06-23
U0175,M0148,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2023,2.0,33.0,F,Other,2024-05-23
U0204,M0127,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2000,3.0,60.0,Other,Other,2024-06-09
U0036,M0123,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2022,3.5,63.0,M,Manager,2024-08-21
U0291,M0068,The Hidden Kingdom,Unknown,Ava DuVernay,Korean,PG-13,2004,1.0,50.0,F,Artist,2024-04-20
U0129,M0021,The Dark Storm,Action,Christopher Nolan,Japanese,G,2007,3.5,22.0,M,Student,2024-09-07
U0160,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,2.0,40.0,F,Retired,2024-10-25
U0055,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,2.0,23.0,F,Engineer,2024-08-20
U0237,M0097,The Sacred Sky,Horror,Martin Scorsese,English,PG,1997,1.0,61.0,Other,Retired,2024-10-13
U0246,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,1.5,65.0,M,Manager,2024-11-02
U0250,M0121,The Dark Storm,Action,Christopher Nolan,English,G,1996,3.5,60.0,F,Unknown,2024-12-01
U0224,M0030,The Silver Horizon,Fantasy,Unknown,Hindi,NC-17,1996,2.0,34.0,F,Artist,2024-08-27
U0120,M0019,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2004,3.0,31.0,Other,Other,2024-08-09
U0273,M0127,The Last Journey,Unknown,Martin Scorsese,Portuguese,PG,2000,2.0,28.0,M,Doctor,2024-12-10
U0094,M0035,The Golden River,Romance,Quentin Tarantino,French,NC-17,2012,2.5,27.0,F,Unknown,2024-05-18
U0174,M0086,The Broken Path,Thriller,Unknown,Hindi,G,2005,4.5,37.0,Other,Artist,2024-01-18
U0212,M0131,The Burning Echo,Unknown,Christopher Nolan,French,G,2021,1.0,51.0,F,Unknown,2024-03-21
U0099,M0116,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1990,3.5,60.0,Unknown,Retired,2024-10-22
U0107,M0100,The Bright Sun,Unknown,Jordan Peele,Korean,NC-17,2017,2.5,60.0,Other,Teacher,2024-01-19
U0272,M0042,The Lost Heart,Comedy,Unknown,Spanish,PG,2008,3.0,54.0,M,Unknown,2024-01-16
U0098,M0034,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2012,2.0,53.0,M,Other,2024-07-21
U0164,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,4.0,21.0,F,Doctor,2024-04-12
U0016,M0033,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,1996,1.5,33.0,Unknown,Teacher,2024-04-24
U0284,M0006,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1998,5.0,55.0,Other,Teacher,2024-05-01
U0058,M0120,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2022,3.0,25.0,M,Artist,2024-11-10
U0144,M0107,The Last Journey,Unknown,Martin Scorsese,French,PG,1990,2.0,19.0,M,Teacher,2024-12-07
U0070,M0134,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2013,1.5,28.0,M,Manager,2024-12-21
U0119,M0061,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,2.5,20.0,M,Manager,2024-05-07
U0088,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,4.0,45.0,F,Doctor,2024-03-26
U0048,M0133,The Rising Ocean,Unknown,Steven Spielberg,Japanese,PG-13,1997,3.0,47.0,M,Retired,2024-11-06
U0055,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,4.5,54.0,Unknown,Manager,2024-03-09
U0112,M0072,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,1992,2.0,36.0,F,Artist,2024-01-23
U0110,M0024,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2017,3.0,52.0,F,Retired,2024-10-19
U0051,M0090,The Silver Horizon,Fantasy,Jordan Peele,Unknown,NC-17,2013,3.0,36.0,F,Teacher,2024-09-22
U0063,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,2.0,60.0,Other,Other,2024-04-04
