user_id,movie_id,title,genre,director,language,age_rating,year,rating,age,gender,occupation,timestamp,age_group,movie_age,rating_month,user_avg_rating,movie_avg_rating,user_rating_count,genre_encoded,language_encoded,age_rating_encoded,director_encoded,gender_encoded,age_group_encoded,occupation_encoded
U0114,M0050,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2004,2.5,60.0,M,Engineer,2024-12-04,Senior,20,12,3.125,2.9,8,5,7,1,5,1,1,2
U0250,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,2.0,64.0,F,Artist,2024-03-19,Senior,16,3,2.8181818181818183,3.4,11,2,7,2,4,0,1,0
U0187,M0104,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2019,2.5,33.0,Unknown,Unknown,2024-11-18,Young Adult,5,11,2.5555555555555554,3.227272727272727,9,8,3,4,1,3,2,8
U0095,M0046,The Broken Path,Thriller,Unknown,Hindi,G,1992,1.0,31.0,Other,Engineer,2024-02-24,Young Adult,32,2,3.2,2.9705882352941178,10,9,2,0,10,2,2,2
U0040,M0139,The Twisted Moon,Documentary,Unknown,French,R,1995,3.5,60.0,F,Student,2024-04-07,Senior,29,4,3.5,2.736842105263158,11,3,1,4,10,0,1,6
U0254,M0016,The Midnight Forest,Thriller,Sofia Coppola,Unknown,G,1991,3.5,43.0,Other,Manager,2024-05-20,Adult,33,5,3.388888888888889,2.75,9,9,8,0,8,2,0,3
U0235,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,2.0,20.0,M,Artist,2024-08-05,Youth,32,8,2.75,2.9722222222222223,12,5,7,1,5,1,3,0
U0002,M0105,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2023,3.0,61.0,M,Retired,2024-02-19,Senior,1,2,2.6363636363636362,2.6956521739130435,11,7,0,1,7,1,1,5
U0068,M0082,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2019,4.0,59.0,M,Doctor,2024-06-08,Senior,5,6,3.2,3.0,10,2,7,2,4,1,1,1
U0004,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,1.5,53.0,M,Retired,2024-03-02,Senior,29,3,3.3125,2.9722222222222223,8,2,5,2,4,1,1,5
U0289,M0029,The Neon Legacy,Documentary,Unknown,Japanese,R,2011,2.5,37.0,M,Doctor,2024-06-28,Adult,13,6,2.7777777777777777,3.0,9,3,4,4,10,1,0,1
U0052,M0117,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2006,2.5,28.0,F,Other,2024-01-14,Young Adult,18,1,2.7,3.025,10,6,4,2,6,0,2,4
U0243,M0100,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2017,3.0,39.0,M,Doctor,2024-08-24,Adult,7,8,2.8333333333333335,3.2058823529411766,9,5,5,1,5,1,0,1
U0090,M0021,The Dark Storm,Action,Christopher Nolan,Japanese,G,2007,3.5,58.0,Other,Retired,2024-09-21,Senior,17,9,3.3333333333333335,3.210526315789474,12,0,4,0,2,2,1,5
U0181,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,2.0,18.0,M,Retired,2024-08-07,Youth,29,8,2.6818181818181817,2.736842105263158,11,3,1,4,3,1,3,5
U0186,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,2.5,24.0,Other,Retired,2024-11-09,Youth,26,11,3.375,3.0833333333333335,8,2,5,2,4,2,3,5
U0054,M0056,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2000,5.0,59.0,M,Doctor,2024-09-20,Senior,24,9,3.6818181818181817,3.34375,11,9,3,0,8,1,1,1
U0167,M0014,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2004,3.0,23.0,F,Other,2024-05-06,Youth,20,5,3.7,3.0217391304347827,10,8,2,4,1,0,3,4
U0025,M0024,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2017,1.0,57.0,M,Manager,2024-06-10,Senior,7,6,3.227272727272727,3.0833333333333335,11,8,3,4,1,1,1,3
U0078,M0007,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,1996,2.0,52.0,Other,Student,2024-11-03,Senior,28,11,2.6666666666666665,2.625,12,6,6,2,6,2,1,6
U0139,M0035,The Golden River,Romance,Quentin Tarantino,French,NC-17,2012,3.5,21.0,F,Unknown,2024-08-12,Youth,12,8,3.6818181818181817,2.6470588235294117,11,7,1,1,7,0,3,8
U0252,M0076,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1994,5.0,54.0,M,Unknown,2024-03-07,Senior,30,3,3.272727272727273,3.3214285714285716,11,9,5,0,8,1,1,8
U0016,M0129,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1990,1.5,23.0,F,Engineer,2024-11-23,Youth,34,11,3.227272727272727,2.6818181818181817,11,3,0,4,3,0,3,2
U0165,M0132,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1991,4.5,18.0,F,Doctor,2024-08-08,Youth,33,8,3.375,2.875,8,2,5,2,4,0,3,1
U0062,M0108,The Hidden Kingdom,Animation,Ava DuVernay,Unknown,PG-13,1997,2.5,22.0,M,Teacher,2024-01-11,Youth,27,1,3.4375,2.8,8,1,8,3,0,1,3,7
U0293,M0141,The Dark Storm,Action,Christopher Nolan,Japanese,G,2021,2.5,25.0,F,Student,2024-01-28,Young Adult,3,1,3.7222222222222223,2.8181818181818183,9,0,4,0,2,0,2,6
U0133,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,3.5,62.0,M,Teacher,2024-02-11,Senior,7,2,3.4545454545454546,2.9047619047619047,11,1,3,3,0,1,1,7
U0057,M0063,The Eternal Dream,Unknown,Steven Spielberg,Portuguese,PG-13,2005,3.0,60.0,F,Teacher,2024-02-07,Senior,19,2,3.090909090909091,3.1363636363636362,11,10,6,3,9,0,1,7
U0298,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,2.0,50.0,Other,Other,2024-01-28,Senior,28,1,2.8,2.9791666666666665,10,0,1,0,2,2,1,4
U0172,M0030,The Silver Horizon,Fantasy,Unknown,Hindi,NC-17,1996,2.0,64.0,F,Engineer,2024-12-11,Senior,28,12,2.9444444444444446,3.15,9,5,2,1,10,0,1,2
U0178,M0081,The Dark Storm,Action,Christopher Nolan,English,G,2015,2.5,51.0,Other,Teacher,2024-10-27,Senior,9,10,3.111111111111111,2.933333333333333,9,0,0,0,2,2,1,7
U0204,M0091,The Burning Echo,Action,Christopher Nolan,French,G,2004,2.5,57.0,Other,Doctor,2024-07-07,Senior,20,7,2.272727272727273,3.25,11,0,1,0,2,2,1,1
U0014,M0111,The Burning Echo,Unknown,Christopher Nolan,Portuguese,G,1997,4.0,55.0,F,Other,2024-02-16,Senior,27,2,3.15,2.78,10,10,6,0,2,0,1,4
U0184,M0094,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2021,4.5,48.0,M,Artist,2024-01-05,Adult,3,1,3.590909090909091,2.9375,11,8,2,4,1,1,0,0
U0197,M0129,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1990,2.5,54.0,F,Artist,2024-11-13,Senior,34,11,2.5,2.6818181818181817,11,3,0,4,3,0,1,0
U0096,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,4.0,36.0,Other,Student,2024-09-05,Adult,26,9,2.9583333333333335,3.0833333333333335,12,2,5,2,4,2,0,6
U0020,M0055,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2013,2.0,60.0,M,Artist,2024-01-12,Senior,11,1,3.55,2.85,10,7,6,1,7,1,1,0
U0112,M0037,The Sacred Sky,Horror,Martin Scorsese,Unknown,PG,1992,1.0,39.0,Other,Student,2024-08-15,Adult,32,8,2.590909090909091,2.8095238095238093,11,6,8,2,6,2,0,6
U0097,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,1.5,62.0,M,Artist,2024-01-22,Senior,10,1,2.8,2.8181818181818183,10,4,6,3,9,1,1,0
U0060,M0060,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2007,2.5,37.0,M,Other,2024-01-03,Adult,17,1,2.95,3.0555555555555554,10,5,5,1,5,1,0,4
U0019,M0105,The Silent Shadow,Romance,Unknown,English,NC-17,2023,2.5,62.0,Other,Retired,2024-10-24,Senior,1,10,2.6875,2.6956521739130435,8,7,0,1,10,2,1,5
U0030,M0033,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,1996,5.0,36.0,Other,Other,2024-04-04,Adult,28,4,2.6818181818181817,3.225,11,4,0,3,9,2,0,4
U0252,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,3.0,46.0,Other,Unknown,2024-07-02,Adult,13,7,3.272727272727273,3.0,11,5,2,1,5,2,0,8
U0283,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,5.0,24.0,M,Student,2024-10-02,Youth,24,10,2.9444444444444446,3.26,9,9,7,0,8,1,3,6
U0104,M0013,The Rising Ocean,Drama,Unknown,Japanese,PG-13,2003,1.5,36.0,Other,Artist,2024-08-24,Adult,21,8,2.75,3.4545454545454546,10,4,4,3,10,2,0,0
U0287,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,5.0,52.0,M,Engineer,2024-04-24,Senior,17,4,3.5555555555555554,2.764705882352941,9,4,1,3,9,1,1,2
U0293,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,3.0,35.0,M,Engineer,2024-12-22,Adult,20,12,3.7222222222222223,3.06,9,0,6,0,2,1,0,2
U0255,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,4.0,48.0,F,Doctor,2024-03-08,Adult,7,3,3.5416666666666665,2.96,12,4,0,3,9,0,0,1
U0105,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,1.0,30.0,M,Engineer,2024-01-15,Young Adult,13,1,2.875,3.0,12,5,2,1,5,1,2,2
U0250,M0125,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1999,2.5,47.0,M,Other,2024-06-11,Adult,25,6,2.8181818181818183,2.6136363636363638,11,7,4,1,7,1,0,4
U0218,M0014,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2004,4.0,60.0,F,Unknown,2024-02-10,Senior,20,2,3.25,3.0217391304347827,12,8,2,4,1,0,1,8
U0122,M0086,The Broken Path,Unknown,Sofia Coppola,Hindi,G,2005,1.0,25.0,Other,Unknown,2024-12-25,Young Adult,19,12,3.25,2.5,8,10,2,0,8,2,2,8
U0002,M0024,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2017,1.5,52.0,M,Manager,2024-01-02,Senior,7,1,2.6363636363636362,3.0833333333333335,11,8,3,4,1,1,1,3
U0054,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,1.5,22.0,Unknown,Teacher,2024-04-02,Youth,24,4,3.6818181818181817,2.891304347826087,11,8,3,4,1,3,3,7
U0066,M0059,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2003,4.5,30.0,F,Doctor,2024-07-24,Young Adult,21,7,3.125,3.025,8,3,1,4,3,0,2,1
U0276,M0056,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2000,2.0,21.0,M,Other,2024-06-24,Youth,24,6,3.05,3.34375,10,9,3,0,8,1,3,4
U0278,M0017,The Sacred Sky,Horror,Unknown,English,PG,2002,4.0,41.0,M,Other,2024-04-08,Adult,22,4,3.0454545454545454,2.6666666666666665,11,6,0,2,10,1,0,4
U0147,M0104,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2019,3.0,64.0,M,Manager,2024-05-21,Senior,5,5,2.8333333333333335,3.227272727272727,12,8,3,4,1,1,1,3
U0094,M0011,The Burning Echo,Unknown,Christopher Nolan,French,G,1991,2.0,42.0,Other,Artist,2024-01-20,Adult,33,1,3.0714285714285716,3.5,7,10,1,0,2,2,0,0
U0231,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,3.0,42.0,F,Other,2024-06-10,Adult,15,6,2.875,3.3043478260869565,12,2,7,2,4,0,0,4
U0079,M0023,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2000,1.5,37.0,Other,Manager,2024-01-18,Adult,24,1,2.125,2.9791666666666665,8,4,6,3,9,2,0,3
U0023,M0132,The Frozen Flame,Unknown,Greta Gerwig,Korean,PG,1991,2.5,60.0,F,Engineer,2024-07-28,Senior,33,7,3.5,2.875,10,10,5,2,4,0,1,2
U0205,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,3.5,30.0,F,Unknown,2024-10-09,Young Adult,27,10,3.4375,2.78,8,0,6,0,2,0,2,8
U0177,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,4.0,20.0,Other,Teacher,2024-11-18,Youth,16,11,3.0416666666666665,3.4,12,2,7,2,4,2,3,7
U0246,M0135,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2009,3.5,35.0,Other,Teacher,2024-02-24,Adult,15,2,2.5,3.235294117647059,7,7,6,1,7,2,0,7
U0007,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,3.0,45.0,M,Artist,2024-12-17,Adult,29,12,2.8,2.9722222222222223,10,2,5,2,4,1,0,0
U0226,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,3.5,44.0,F,Other,2024-07-13,Adult,10,7,3.1666666666666665,3.1666666666666665,9,2,2,2,4,0,0,4
U0206,M0069,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2010,4.0,19.0,M,Teacher,2024-02-06,Youth,14,2,2.875,3.107142857142857,8,3,4,4,3,1,3,7
U0166,M0045,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1994,2.0,63.0,M,Doctor,2024-01-20,Senior,30,1,2.6666666666666665,3.1785714285714284,9,7,4,1,7,1,1,1
U0102,M0081,The Dark Storm,Action,Christopher Nolan,English,G,2015,1.0,25.0,M,Artist,2024-07-14,Young Adult,9,7,2.5,2.933333333333333,11,0,0,0,2,1,2,0
U0047,M0035,The Golden River,Unknown,Quentin Tarantino,French,NC-17,2012,3.0,46.0,F,Engineer,2024-07-22,Adult,12,7,3.3181818181818183,2.6470588235294117,11,10,1,1,7,0,0,2
U0094,M0006,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1998,3.0,36.0,Other,Other,2024-04-19,Adult,26,4,3.0714285714285716,2.8333333333333335,7,9,2,0,8,2,0,4
U0202,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,5.0,40.0,F,Engineer,2024-09-25,Adult,1,9,2.9375,2.789473684210526,8,1,3,3,0,0,0,2
U0063,M0013,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2003,4.5,34.0,F,Other,2024-05-08,Young Adult,21,5,2.8333333333333335,3.4545454545454546,9,4,4,3,9,0,2,4
U0283,M0131,The Burning Echo,Action,Christopher Nolan,French,G,2021,4.5,41.0,M,Doctor,2024-07-24,Adult,3,7,2.9444444444444446,2.875,9,0,1,0,2,1,0,1
U0120,M0059,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2003,4.0,48.0,Other,Other,2024-01-14,Adult,21,1,3.65,3.025,10,3,1,4,3,2,0,4
U0113,M0009,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2017,3.0,61.0,F,Student,2024-02-18,Senior,7,2,3.0,2.6842105263157894,11,3,0,4,3,0,1,6
U0139,M0066,The Broken Path,Thriller,Sofia Coppola,Unknown,G,2014,2.5,38.0,Unknown,Retired,2024-03-09,Adult,10,3,3.6818181818181817,3.138888888888889,11,9,8,0,8,3,0,5
U0276,M0017,The Sacred Sky,Horror,Martin Scorsese,English,PG,2002,3.0,47.0,F,Retired,2024-08-28,Adult,22,8,3.05,2.6666666666666665,10,6,0,2,6,0,0,5
U0149,M0040,The Bright Sun,Fantasy,Jordan Peele,Unknown,NC-17,2014,3.0,64.0,Unknown,Engineer,2024-10-22,Senior,10,10,2.772727272727273,3.0625,11,5,8,1,5,3,1,2
U0297,M0147,The Last Journey,Horror,Martin Scorsese,French,PG,2006,5.0,63.0,Other,Retired,2024-05-17,Senior,18,5,2.9444444444444446,3.0434782608695654,9,6,1,2,6,2,1,5
U0292,M0132,The Frozen Flame,Comedy,Greta Gerwig,Unknown,PG,1991,3.0,47.0,Other,Artist,2024-02-24,Adult,33,2,2.7916666666666665,2.875,12,2,8,2,4,2,0,0
U0157,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,3.5,28.0,M,Other,2024-01-16,Young Adult,14,1,2.8181818181818183,2.840909090909091,11,5,7,1,5,1,2,4
U0017,M0062,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2000,4.0,61.0,Unknown,Artist,2024-02-15,Senior,24,2,2.8125,3.261904761904762,8,2,2,2,4,3,1,0
U0167,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,1.0,55.0,Unknown,Doctor,2024-04-17,Senior,29,4,3.7,2.736842105263158,10,3,1,4,3,3,1,1
U0094,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,4.5,47.0,F,Artist,2024-02-17,Adult,26,2,3.0714285714285716,3.0833333333333335,7,2,5,2,4,0,0,0
U0297,M0013,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2003,3.0,33.0,F,Unknown,2024-12-04,Young Adult,21,12,2.9444444444444446,3.4545454545454546,9,4,4,3,9,0,2,8
U0086,M0104,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2019,5.0,32.0,F,Retired,2024-06-17,Young Adult,5,6,2.5,3.227272727272727,12,8,3,4,1,0,2,5
U0189,M0070,The Silver Horizon,Fantasy,Unknown,Hindi,NC-17,1993,5.0,38.0,F,Retired,2024-08-23,Adult,31,8,2.611111111111111,3.25,9,5,2,1,10,0,0,5
U0185,M0020,The Bright Sun,Fantasy,Jordan Peele,Unknown,NC-17,2018,2.0,36.0,M,Artist,2024-05-05,Adult,6,5,2.875,2.823529411764706,12,5,8,1,5,1,0,0
U0218,M0058,The Shattered Star,Animation,Ava DuVernay,Unknown,PG-13,2012,4.5,64.0,Other,Teacher,2024-03-13,Senior,12,3,3.25,2.717391304347826,12,1,8,3,0,2,1,7
U0011,M0072,The Frozen Flame,Comedy,Greta Gerwig,Unknown,PG,1992,3.0,49.0,F,Student,2024-02-10,Adult,32,2,2.65,3.05,10,2,8,2,4,0,0,6
U0288,M0080,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2021,1.5,36.0,M,Student,2024-05-20,Adult,3,5,3.125,2.857142857142857,8,5,3,1,5,1,0,6
U0254,M0121,The Dark Storm,Action,Christopher Nolan,Unknown,G,1996,2.5,65.0,Other,Artist,2024-06-04,Senior,28,6,3.388888888888889,2.6666666666666665,9,0,8,0,2,2,1,0
U0026,M0080,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2021,1.0,26.0,M,Engineer,2024-05-28,Young Adult,3,5,2.55,2.857142857142857,10,5,3,1,5,1,2,2
U0011,M0049,The Neon Legacy,Unknown,Denis Villeneuve,English,R,1995,1.5,25.0,Other,Doctor,2024-06-04,Young Adult,29,6,2.65,3.1842105263157894,10,10,0,4,3,2,2,1
U0142,M0024,The Wild City,Sci-Fi,Unknown,Italian,R,2017,1.5,20.0,Other,Engineer,2024-09-14,Youth,7,9,2.1363636363636362,3.0833333333333335,11,8,3,4,10,2,3,2
U0142,M0112,The Frozen Flame,Unknown,Greta Gerwig,Unknown,PG,2008,1.5,26.0,Other,Teacher,2024-04-17,Young Adult,16,4,2.1363636363636362,2.760869565217391,11,10,8,2,4,2,2,7
U0161,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,3.0,23.0,M,Engineer,2024-11-18,Youth,21,11,2.5,3.0,11,6,4,2,6,1,3,2
U0058,M0054,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2019,3.0,24.0,M,Engineer,2024-01-02,Youth,5,1,3.5454545454545454,2.6041666666666665,11,8,2,4,1,1,3,2
U0062,M0106,The Broken Path,Thriller,Unknown,Spanish,G,2006,3.5,42.0,M,Engineer,2024-09-03,Adult,18,9,3.4375,3.130434782608696,8,9,7,0,10,1,0,2
U0166,M0018,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2016,3.0,41.0,F,Teacher,2024-04-05,Adult,8,4,2.6666666666666665,2.8076923076923075,9,1,7,3,0,0,0,7
U0208,M0050,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2004,3.5,18.0,F,Artist,2024-08-22,Youth,20,8,2.6875,2.9,8,5,7,1,5,0,3,0
U0218,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,1.5,36.0,Other,Other,2024-07-19,Adult,29,7,3.25,2.9722222222222223,12,2,5,2,4,2,0,4
U0040,M0046,The Broken Path,Thriller,Sofia Coppola,Unknown,G,1992,4.0,31.0,M,Artist,2024-09-10,Young Adult,32,9,3.5,2.9705882352941178,11,9,8,0,8,1,2,0
U0113,M0061,The Dark Storm,Action,Unknown,Japanese,G,1994,4.0,48.0,F,Other,2024-12-25,Adult,30,12,3.0,2.725,11,0,4,0,10,0,0,4
U0223,M0135,The Golden River,Romance,Quentin Tarantino,Unknown,NC-17,2009,1.5,19.0,F,Doctor,2024-05-19,Youth,15,5,2.625,3.235294117647059,12,7,8,1,7,0,3,1
U0164,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,2.5,60.0,M,Doctor,2024-02-26,Senior,7,2,3.5625,2.96,8,4,0,3,9,1,1,1
U0203,M0096,The Midnight Forest,Thriller,Sofia Coppola,Unknown,G,1993,2.0,28.0,M,Other,2024-02-05,Young Adult,31,2,3.95,2.9318181818181817,10,9,8,0,8,1,2,4
U0290,M0147,The Last Journey,Unknown,Martin Scorsese,French,PG,2006,2.0,26.0,F,Doctor,2024-08-26,Young Adult,18,8,3.409090909090909,3.0434782608695654,11,10,1,2,6,0,2,1
U0045,M0129,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1990,3.0,58.0,M,Retired,2024-06-12,Senior,34,6,2.9444444444444446,2.6818181818181817,9,3,0,4,3,1,1,5
U0228,M0052,The Frozen Flame,Comedy,Greta Gerwig,Unknown,PG,2014,3.0,54.0,M,Teacher,2024-06-05,Senior,10,6,2.8125,3.4523809523809526,8,2,8,2,4,1,1,7
U0131,M0004,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2005,3.0,63.0,Other,Teacher,2024-11-13,Senior,19,11,3.4545454545454546,2.764705882352941,11,8,5,4,1,2,1,7
U0086,M0067,The Last Journey,Horror,Martin Scorsese,French,PG,2007,1.5,29.0,F,Manager,2024-06-07,Young Adult,17,6,2.5,3.0833333333333335,12,6,1,2,6,0,2,3
U0062,M0099,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2000,5.0,52.0,F,Unknown,2024-08-26,Senior,24,8,3.4375,3.475,8,3,1,4,3,0,1,8
U0283,M0093,The Rising Ocean,Drama,Steven Spielberg,Unknown,PG-13,2022,3.0,29.0,F,Unknown,2024-08-24,Young Adult,2,8,2.9444444444444446,3.239130434782609,9,4,8,3,9,0,2,8
U0175,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,2.5,60.0,Other,Engineer,2024-08-28,Senior,5,8,3.0,2.6842105263157894,9,1,2,3,0,2,1,2
U0027,M0108,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,1997,3.5,36.0,M,Artist,2024-05-15,Adult,27,5,4.2272727272727275,2.8,11,1,5,3,0,1,0,0
U0159,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,3.0,52.0,M,Manager,2024-04-22,Senior,10,4,3.4545454545454546,3.1666666666666665,11,2,2,2,4,1,1,3
U0141,M0002,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,1991,2.0,26.0,F,Engineer,2024-06-17,Young Adult,33,6,2.9545454545454546,3.357142857142857,11,2,7,2,4,0,2,2
U0218,M0114,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Unknown,R,2000,4.5,21.0,M,Retired,2024-12-22,Youth,24,12,3.25,3.325,12,8,8,4,1,1,3,5
U0194,M0097,The Sacred Sky,Unknown,Martin Scorsese,English,PG,1997,2.0,47.0,Other,Other,2024-02-03,Adult,27,2,3.0625,3.0357142857142856,8,10,0,2,6,2,0,4
U0250,M0123,The Eternal Dream,Drama,Unknown,French,PG-13,2022,5.0,46.0,M,Manager,2024-10-18,Adult,2,10,2.8181818181818183,2.466666666666667,11,4,1,3,10,1,0,3
U0177,M0066,The Broken Path,Unknown,Unknown,Spanish,G,2014,2.5,60.0,M,Doctor,2024-01-07,Senior,10,1,3.0416666666666665,3.138888888888889,12,10,7,0,10,1,1,1
U0064,M0145,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2020,3.0,21.0,F,Retired,2024-09-22,Youth,4,9,2.75,3.230769230769231,10,7,0,1,7,0,3,5
U0193,M0062,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2000,1.0,22.0,Unknown,Manager,2024-06-03,Youth,24,6,2.409090909090909,3.261904761904762,11,2,2,2,4,3,3,3
U0049,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,5.0,31.0,F,Engineer,2024-10-04,Young Adult,27,10,3.25,2.78,8,0,6,0,2,0,2,2
U0181,M0075,The Golden River,Romance,Quentin Tarantino,French,NC-17,2007,1.0,42.0,M,Artist,2024-11-09,Adult,17,11,2.6818181818181817,2.5217391304347827,11,7,1,1,7,1,0,0
U0170,M0111,The Burning Echo,Unknown,Christopher Nolan,Portuguese,G,1997,3.0,58.0,Other,Engineer,2024-11-06,Senior,27,11,2.3181818181818183,2.78,11,10,6,0,2,2,1,2
U0015,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,2.0,30.0,Other,Doctor,2024-10-13,Young Adult,10,10,2.5,3.0625,10,5,3,1,5,2,2,1
U0195,M0065,The Silent Shadow,Unknown,Quentin Tarantino,English,NC-17,2019,2.5,47.0,M,Other,2024-06-04,Adult,5,6,3.0416666666666665,2.9482758620689653,12,10,0,1,7,1,0,4
U0135,M0062,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2000,3.0,35.0,Other,Unknown,2024-11-28,Adult,24,11,3.125,3.261904761904762,12,2,2,2,4,2,0,8
U0243,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,4.5,33.0,M,Other,2024-12-07,Young Adult,24,12,2.8333333333333335,3.26,9,9,7,0,8,1,2,4
U0299,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,3.0,43.0,F,Other,2024-06-20,Adult,26,6,3.272727272727273,3.347826086956522,11,7,4,1,7,0,0,4
U0279,M0144,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,1998,2.0,50.0,Unknown,Doctor,2024-07-14,Senior,26,7,3.5625,2.8541666666666665,8,8,3,4,1,3,1,1
U0066,M0035,The Golden River,Romance,Quentin Tarantino,French,NC-17,2012,2.5,49.0,Other,Unknown,2024-01-17,Adult,12,1,3.125,2.6470588235294117,8,7,1,1,7,2,0,8
U0249,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,3.5,34.0,F,Manager,2024-01-11,Young Adult,20,1,3.65,2.880952380952381,10,1,5,3,0,0,2,3
U0020,M0049,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1995,5.0,54.0,M,Engineer,2024-09-07,Senior,29,9,3.55,3.1842105263157894,10,3,0,4,3,1,1,2
